ain,tocstatus,confirmtoc,include,abovetoc,linked,baseunder50,tract,jobs_idx,address,cp_casenum,full_approvetime,minus_holddays,holddays,zc_floorarea,total_units,aff_units,mr_units,pct_aff,councildistrict,tocdist,zipcode,lv2012,lv2020,lv2015,spadummy,redevdummy,geoid,medianhouseholdincome16,peroo16,persingfam16,medianhomevalue16,mediangrossrent16,cbddist,cp_filing,cp_complet,cp_approva,var39,permit_num,ladbs_subm,ladbs_perm,permitfeesubtotal,basementlevelsbc,basementlevelszc,undefinedaffordableunits,var47,moccgroup,retail,r2occgroupsqft,s2occgroupsqft,longtermbicycleparkingprovided,longtermbicycleparkingrequired,parkingrequiredautobicycle,providedcompact,provideddisabled,providedstandard,totalparking,parkingratio,shorttermbicycleparkingprovided,shorttermbicycleparkingrequired,constructiontype1,constructiontype2,constructiontype3,var65,multi_parcel,rectangle_ratio,n_vertices,neighbors,corner,corner_check,match_type,intersection,alley,ln_time,ln_units,affordable,ln_income,tocborder,half_mile_border,odd_lot,basement,parking_req_perunit,lnparking,nonTOCdisc,third_border,quarter_mile,moige,year,_merge
4236021021.0,Non-TOC BR,,1,0,0,1.0,272202.0,75.5,12800 W ZANJA ST,,288,288,,11582,10,0.0,10.0,0.0,11.0,1878.8534,90066.0,4282700.0,9314300.0,6683500.0,1.0,0.0,6037272202.0,64138.0,22.78325,15.578817,647300.0,1385.0,11.2069845,#N/A,#N/A,#N/A,12800 W ZANJA ST,18010-10000-00355,2/1/2018,11/16/2018,"$69,465",#N/A,#N/A,#N/A,0,0.0,0.0,14872.0,7572.0,10.0,10.0,32.0,10.0,1.0,9.0,20.0,2.0,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.6560295,7.0,5.0,no,no,AIN,0.0,0.0,5.6629605,2.3025851,0.0,11.068792,0.0,1.0,1.0,0.0,3.2,2.9957323,0.0,,,matched (3),2018.0,matched (3)
4242033001.0,Non-TOC BR,,1,0,0,1.0,221110.0,84.5,1503 E VENICE BLVD,,319,319,,19838,31,0.0,31.0,0.0,1.0,-9310.443,90006.0,1790300.0,4747900.0,3046700.0,0.0,0.0,6037221110.0,30456.0,9.236569,22.050817,509800.0,925.0,1.9600654,#N/A,#N/A,#N/A,1503 E VENICE BLVD,19010-10000-00903,3/1/2019,1/14/2020,"$363,197",#N/A,#N/A,#N/A,0,0.0,0.0,19838.0,34461.0,31.0,52.0,64.0,19.0,3.0,30.0,52.0,1.7,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9832579,7.0,1.0,yes,no,AIN,1.0,0.0,5.765191,3.4339871,0.0,10.3240385,1.0,,0.0,0.0,2.064516,3.9512436,0.0,,,matched (3),2019.0,matched (3)
4246027004.0,Non-TOC Disc,,1,0,0,1.0,272100.0,77.6,12575 W VENICE BLVD,DIR-2016-54-DB,1286,1286,,43592,52,5.0,47.0,0.09615385,11.0,3319.971,90066.0,4282700.0,9314300.0,6683500.0,1.0,0.0,6037272100.0,84557.0,63.367462,74.117645,907500.0,1626.0,10.96876,1/8/2016,6/27/2016,6/27/2016,12575 W VENICE BLVD,19010-10000-00835,2/27/2019,7/17/2019,"$256,061",#N/A,#N/A,#N/A,0,0.0,0.0,41467.0,23705.0,52.0,52.0,83.0,28.0,2.0,13.0,43.0,0.8,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.98171264,15.0,1.0,yes,no,address,1.0,0.0,7.1592917,3.9512436,0.0,11.345181,0.0,,0.0,0.0,1.5961539,3.7612002,1.0,,,matched (3),2019.0,matched (3)
4254024024.0,Non-TOC Disc,,1,0,0,1.0,271701.0,86.25,3355 S OVERLAND AVE,DIR-2017-2229-DB,861,801,,30132,41,4.0,37.0,0.09756098,5.0,318.53293,90034.0,4181000.0,9148600.0,6145700.0,1.0,0.0,6037271701.0,79009.0,25.337597,24.745762,807000.0,1649.0,9.307557,6/6/2017,9/1/2017,9/15/2017,3355 S OVERLAND AVE,16010-30000-02948,7/1/2016,11/9/2018,"$153,419",1,1,0,0,0.0,0.0,31403.0,14218.0,42.0,41.0,85.0,4.0,1.0,34.0,39.0,1.0,6,5,I-A,III-A,0,,,0.99200916,15.0,2.0,yes,yes,address,1.0,0.0,6.685861,3.713572,0.0,11.277317,0.0,1.0,0.0,1.0,2.0731707,3.6635616,1.0,1.0,1.0,matched (3),2016.0,matched (3)
4258009031.0,Non-TOC BR,,1,0,0,1.0,271300.0,92.0,11671 W NATIONAL BLVD,,447,447,,36712.8,46,0.0,46.0,0.0,11.0,1967.9471,90064.0,4926800.0,9808300.0,7061500.0,1.0,0.0,6037271300.0,77941.0,61.602753,69.63619,745100.0,1700.0,10.763458,#N/A,#N/A,#N/A,11671 W NATIONAL BLVD,16010-10000-05944,12/21/2016,3/13/2018,"$171,169",2,2,0,0,1048.0,1.0,33661.0,28825.0,59.0,50.0,120.0,20.0,3.0,51.0,74.0,1.6,9,9,I-A,V-A,0,,,0.89684016,10.0,4.0,no,no,AIN,0.0,0.0,6.1025586,3.8286414,0.0,11.263707,0.0,1.0,1.0,1.0,2.6086957,4.304065,0.0,,,matched (3),2016.0,matched (3)
4259020900.0,TOC DISC,1.0,1,0,0,1.0,267600.0,95.333336,11998 W MISSOURI AVE,DIR-2018-545-TOC-WDI,640,640,,85582,74,73.0,1.0,0.9864865,11.0,-922.31506,90025.0,4989000.0,8523600.0,6687500.0,1.0,0.0,6037267600.0,70852.0,35.004044,48.741417,816400.0,1838.0,11.742265,1/30/2018,2/26/2018,6/21/2018,11998 W MISSOURI AVE,18010-10000-05182,10/25/2018,11/1/2019,"$472,856",2018,0,0,0,0.0,0.0,83272.0,20318.0,58.0,58.0,64.0,15.0,2.0,26.0,43.0,0.6,6,6,0,0,0,,,0.91661304,8.0,1.0,yes,no,AIN,1.0,0.0,6.461468,4.304065,1.0,11.168348,1.0,1.0,1.0,0.0,0.8648649,3.7612002,0.0,1.0,1.0,matched (3),2018.0,matched (3)
4260034024.0,Non-TOC Disc,,1,0,0,1.0,271200.0,94.0,11588 W PICO BLVD,DIR-2018-239-DB-CDO,886,886,,12860,21,2.0,19.0,0.0952381,11.0,23.512098,90064.0,4926800.0,9808300.0,7061500.0,1.0,0.0,6037271200.0,65931.0,17.955112,15.9601,674700.0,1604.0,11.00229,1/16/2018,2/21/2018,8/17/2018,11588 W PICO BLVD,16010-30000-06304,12/29/2016,6/3/2019,"$80,072",#N/A,#N/A,#N/A,0,0.0,0.0,13878.0,3861.0,23.0,23.0,38.0,3.0,2.0,6.0,11.0,0.5,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9791678,9.0,1.0,yes,no,AIN,1.0,0.0,6.786717,3.0445225,0.0,11.096364,0.0,1.0,0.0,0.0,1.8095238,2.3978953,1.0,1.0,1.0,matched (3),2016.0,matched (3)
4260037013.0,TOC DISC,1.0,1,0,0,1.0,271200.0,94.0,2465 S PURDUE AVE,DIR-2018-3411-TOC,813,813,,19589,17,3.0,14.0,0.1764706,11.0,-942.08685,90064.0,4926800.0,9808300.0,7061500.0,1.0,0.0,6037271200.0,65931.0,17.955112,15.9601,674700.0,1604.0,10.744969,6/13/2018,7/13/2018,12/19/2018,2465 S PURDUE AVE,17010-10000-04353,11/7/2017,1/29/2020,"$116,071",0,1,0,0,0.0,0.0,19932.0,6382.0,17.0,17.0,27.0,7.0,1.0,8.0,16.0,0.9,2,2,V-B,III-B,0,,,0.999579,6.0,4.0,no,no,AIN,0.0,0.0,6.7007313,2.8332133,0.0,11.096364,1.0,1.0,0.0,1.0,1.5882353,2.7725887,0.0,1.0,1.0,matched (3),2017.0,matched (3)
4261019006.0,Non-TOC BR,,1,0,0,1.0,267300.0,97.0,1775 S BELOIT AVE,,654,654,,17934,16,0.0,16.0,0.0,11.0,-1930.154,90025.0,4989000.0,8523600.0,6687500.0,1.0,0.0,6037267300.0,53954.0,9.548206,6.707033,634900.0,1439.0,11.0611725,#N/A,#N/A,#N/A,1775 S BELOIT AVE,18010-10000-00323,2/5/2018,11/21/2019,"$180,091",#N/A,#N/A,#N/A,0,0.0,0.0,23233.0,11965.0,32.0,16.0,42.0,3.0,1.0,21.0,25.0,1.6,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9997437,6.0,58.0,no,yes,AIN,0.0,0.0,6.4831076,2.7725887,0.0,10.895887,1.0,1.0,0.0,0.0,2.625,3.218876,0.0,,,matched (3),2018.0,matched (3)
4261020002.0,TOC DISC,1.0,1,0,0,1.0,267700.0,96.5,11272 W NEBRASKA AVE,DIR-2017-5551-TOC-WDI,419,419,,19509,24,3.0,21.0,0.125,11.0,-1589.1346,90025.0,4989000.0,8523600.0,6687500.0,1.0,0.0,6037267700.0,80826.0,29.442816,19.425226,711800.0,1705.0,11.074572,12/29/2017,1/19/2018,4/9/2018,11272 W NEBRASKA AVE,18010-30000-02317,5/21/2018,2/21/2019,"$101,881",0,2,0,0,0.0,0.0,19509.0,8760.0,24.0,24.0,12.0,1.0,1.0,13.0,15.0,0.6,2,2,I-A,III-A,0,,,0.9997511,5.0,3.0,no,yes,AIN,0.0,0.0,6.037871,3.1780539,0.0,11.300054,1.0,1.0,0.0,1.0,0.5,2.7080503,0.0,1.0,,matched (3),2018.0,matched (3)
4262006030.0,Non-TOC Disc,,1,0,0,0.0,267501.0,96.0,1500 S GRANVILLE AVE,CPC-2016-2363-DB-SPR,821,821,,173791,154,16.0,138.0,0.103896104,11.0,1334.0306,90025.0,4989000.0,8523600.0,6687500.0,1.0,0.0,6037267501.0,66979.0,15.500945,8.097015,632800.0,1563.0,11.77283,7/6/2016,8/3/2016,6/30/2017,1500 S GRANVILLE AVE,16010-10000-04258,9/28/2016,10/5/2018,"$936,839",#N/A,#N/A,#N/A,0,9670.0,1.0,165470.0,131592.0,162.0,162.0,592.0,85.0,11.0,213.0,309.0,2.0,#N/A,#N/A,#N/A,#N/A,#N/A,,yes,0.73283553,13.0,3.0,yes,yes,manual,1.0,0.0,6.710523,5.0369525,0.0,11.112134,0.0,1.0,1.0,0.0,3.8441558,5.733341,1.0,1.0,,matched (3),2016.0,matched (3)
4263011009.0,Non-TOC BR,,1,0,0,1.0,267403.0,96.5,1265 S BARRY AVE,,283,283,,28857,18,0.0,18.0,0.0,11.0,-266.2293,90025.0,4989000.0,8523600.0,6687500.0,1.0,0.0,6037267403.0,80156.0,11.010729,2.3255813,617500.0,1713.0,11.808238,#N/A,#N/A,#N/A,1265 S BARRY AVE,17010-10000-01890,5/15/2017,2/22/2018,"$141,937",#N/A,#N/A,#N/A,0,0.0,0.0,30393.0,10144.0,21.0,18.0,56.0,23.0,2.0,17.0,42.0,2.3,#N/A,#N/A,#N/A,#N/A,#N/A,,yes,0.99963474,9.0,1.0,no,yes,manual,0.0,0.0,5.645447,2.8903718,0.0,11.29173,1.0,1.0,0.0,0.0,3.1111112,3.7376697,0.0,1.0,1.0,matched (3),2017.0,matched (3)
4263020011.0,Non-TOC Disc,,1,0,0,1.0,267403.0,96.5,1450 S BARRINGTON AVE,ZA-2017-793-ZAA,567,567,,27265,20,0.0,20.0,0.0,11.0,720.8091,90025.0,4989000.0,8523600.0,6687500.0,1.0,0.0,6037267403.0,80156.0,11.010729,2.3255813,617500.0,1713.0,11.727933,2/27/2017,3/24/2017,7/3/2017,1450 S BARRINGTON AVE,17010-10000-02621,7/6/2017,9/17/2018,"$146,005",#N/A,#N/A,#N/A,0,0.0,0.0,30062.0,10703.0,22.0,20.0,62.0,20.0,1.0,19.0,40.0,2.0,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9997574,7.0,1.0,yes,no,AIN,1.0,0.0,6.340359,2.9957323,0.0,11.29173,0.0,1.0,0.0,0.0,3.1,3.6888795,1.0,1.0,1.0,matched (3),2017.0,matched (3)
4263023020.0,Non-TOC Disc,,1,0,0,1.0,267404.0,96.0,1301 S WESTGATE AVE,DIR-2014-4773-DB,1178,697,,38750,27,2.0,25.0,0.074074075,11.0,1225.5509,90025.0,4989000.0,8523600.0,6687500.0,1.0,0.0,6037267404.0,70571.0,12.953368,1.0155317,698500.0,2008.0,11.982695,3/31/2015,11/10/2015,9/28/2016,1301 S WESTGATE AVE,16010-10000-05665,12/13/2016,6/21/2018,"$188,878",#N/A,#N/A,#N/A,0,0.0,0.0,41037.0,19245.0,28.0,27.0,84.0,27.0,2.0,25.0,54.0,2.0,#N/A,#N/A,#N/A,#N/A,#N/A,,yes,0.94749755,18.0,3.0,yes,yes,manual,1.0,0.0,6.5467854,3.295837,0.0,11.164374,0.0,1.0,1.0,0.0,3.1111112,3.988984,1.0,1.0,1.0,matched (3),2016.0,matched (3)
4263031016.0,Non-TOC BR,,1,0,0,1.0,267402.0,95.0,1439 S ARMACOST AVE,,318,318,,28844,18,0.0,18.0,0.0,11.0,1889.2166,90025.0,4989000.0,8523600.0,6687500.0,1.0,0.0,6037267402.0,67063.0,15.347274,3.4892354,624400.0,1611.0,11.954999,#N/A,#N/A,#N/A,1439 S ARMACOST AVE,17010-10000-02522,6/27/2017,5/11/2018,"$130,776",#N/A,#N/A,#N/A,0,0.0,0.0,30393.0,10140.0,35.0,18.0,36.0,20.0,2.0,17.0,39.0,2.2,#N/A,#N/A,#N/A,#N/A,#N/A,,yes,0.99564433,28.0,1.0,yes,yes,manual,1.0,0.0,5.7620516,2.8903718,0.0,11.113388,0.0,1.0,0.0,0.0,2.0,3.6635616,0.0,,,matched (3),2017.0,matched (3)
4263033056.0,Non-TOC Disc,,1,0,0,1.0,267501.0,96.0,11852 W SANTA MONICA BLVD,DIR-2014-2988-DB,1351,1351,,36327,39,5.0,34.0,0.12820512,11.0,1656.5847,90025.0,4989000.0,8523600.0,6687500.0,1.0,0.0,6037267501.0,66979.0,15.500945,8.097015,632800.0,1563.0,11.893237,8/15/2014,9/17/2014,12/20/2016,11852 W SANTA MONICA BLVD,14010-30000-03472,10/28/2014,4/27/2018,"$167,976",3,3,0,0,0.0,0.0,27818.0,3218.0,0.0,41.0,52.0,12.0,2.0,43.0,57.0,1.5,0,6,I-A,0,0,,,0.9695445,14.0,1.0,yes,no,AIN,1.0,0.0,7.2086005,3.6635616,0.0,11.112134,0.0,1.0,0.0,1.0,1.3333334,4.0430512,1.0,1.0,,matched (3),2014.0,matched (3)
4263034029.0,Non-TOC BR,,1,0,0,1.0,267501.0,96.0,1532 S BROCKTON AVE,,495,495,,41105,29,0.0,29.0,0.0,11.0,1409.0242,90025.0,4989000.0,8523600.0,6687500.0,1.0,0.0,6037267501.0,66979.0,15.500945,8.097015,632800.0,1563.0,11.932805,#N/A,#N/A,#N/A,1532 S BROCKTON AVE,17010-20000-05063,12/22/2017,5/1/2019,"$201,134",#N/A,#N/A,#N/A,0,0.0,0.0,41922.0,13621.0,30.0,30.0,88.0,28.0,2.0,28.0,58.0,2.0,#N/A,#N/A,#N/A,#N/A,#N/A,,no,0.85314053,14.0,1.0,yes,yes,manual,1.0,0.0,6.204558,3.3672957,0.0,11.112134,0.0,1.0,1.0,0.0,3.0344827,4.060443,0.0,1.0,,matched (3),2017.0,matched (3)
4265008042.0,Non-TOC Disc,,1,0,0,1.0,264301.0,94.0,11727 W KIOWA AVE,DIR-2014-2974-DB,1957,1286,,17709,13,1.0,12.0,0.07692308,11.0,60.374123,90049.0,4506400.0,8245900.0,6618200.0,1.0,0.0,6037264301.0,87525.0,18.712675,1.2535255,848300.0,1873.0,12.054006,8/14/2014,12/12/2016,12/13/2016,11727 W KIOWA AVE,19010-30000-01154,3/20/2019,12/23/2019,"$104,327",#N/A,#N/A,#N/A,0,0.0,0.0,19082.0,13645.0,13.0,13.0,24.0,4.0,1.0,20.0,25.0,1.9,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9999259,7.0,2.0,no,yes,AIN,0.0,0.0,7.1592917,2.5649493,0.0,11.37968,0.0,1.0,0.0,0.0,1.8461539,3.218876,1.0,1.0,1.0,matched (3),2019.0,matched (3)
4265015010.0,Non-TOC Disc,,1,0,0,1.0,264301.0,94.0,11837 W MAYFIELD AVE,DIR-2014-4608-DB,1223,1223,,41961,26,0.0,26.0,0.0,11.0,853.1763,90049.0,4506400.0,8245900.0,6618200.0,1.0,0.0,6037264301.0,87525.0,18.712675,1.2535255,848300.0,1873.0,12.20045,12/11/2014,1/9/2015,6/4/2015,11837 W MAYFIELD AVE,16010-10000-05703,12/14/2016,4/17/2018,"$196,692",#N/A,#N/A,#N/A,0,0.0,0.0,46220.0,14438.0,32.0,32.0,52.0,26.0,2.0,24.0,52.0,2.0,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9999226,7.0,20.0,no,yes,address,0.0,0.0,7.109062,3.2580965,0.0,11.37968,0.0,1.0,0.0,0.0,2.0,3.9512436,1.0,1.0,1.0,matched (3),2016.0,matched (3)
4267034020.0,Non-TOC Disc,,1,0,0,1.0,267402.0,95.0,12431 W ROCHESTER AVE,DIR-2016-2432-DB,573,544,,43444,50,5.0,45.0,0.1,11.0,2420.2244,90025.0,4989000.0,8523600.0,6687500.0,1.0,0.0,6037267402.0,67063.0,15.347274,3.4892354,624400.0,1611.0,12.311944,7/8/2016,8/9/2016,12/19/2016,12431 W ROCHESTER AVE,17010-10000-00066,1/10/2017,2/1/2018,"$220,328",2017,2,0,0,0.0,0.0,48181.0,24203.0,50.0,50.0,50.0,0.0,1.0,49.0,50.0,1.0,5,5,I-A,III-A,0,,,0.9152784,7.0,1.0,yes,no,AIN,1.0,0.0,6.2989492,3.912023,0.0,11.113388,0.0,1.0,1.0,1.0,1.0,3.912023,1.0,,,matched (3),2017.0,matched (3)
4267036009.0,Non-TOC Disc,,1,0,0,1.0,267402.0,95.0,1223 S WELLESLEY AVE,ZA-2017-4306-ZAA,519,519,,14531,10,0.0,10.0,0.0,11.0,3362.2358,90025.0,4989000.0,8523600.0,6687500.0,1.0,0.0,6037267402.0,67063.0,15.347274,3.4892354,624400.0,1611.0,12.38777,10/25/2017,2/20/2018,6/29/2018,1223 S WELLESLEY AVE,17010-10000-02647,7/10/2017,12/11/2018,"$80,250",#N/A,#N/A,#N/A,0,0.0,0.0,15885.0,7200.0,23.0,12.0,35.0,9.0,2.0,8.0,19.0,1.9,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.99946636,5.0,2.0,no,yes,AIN,0.0,0.0,6.251904,2.3025851,0.0,11.113388,0.0,,0.0,0.0,3.5,2.944439,1.0,,,matched (3),2017.0,matched (3)
4303019024.0,Non-TOC BR,,1,0,0,1.0,217002.0,91.0,1482 S SHERBOURNE DR,,530,530,,13725,10,0.0,10.0,0.0,5.0,-2166.0383,90035.0,4754200.0,10192000.0,7509400.0,0.0,0.0,6037217002.0,71208.0,24.100563,19.402985,846200.0,1527.0,7.28036,#N/A,#N/A,#N/A,1482 S SHERBOURNE DR,17010-20000-04621,11/22/2017,5/6/2019,"$74,655",#N/A,#N/A,#N/A,0,0.0,0.0,15412.0,6681.0,10.0,10.0,33.0,9.0,2.0,10.0,21.0,2.1,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9070682,9.0,3.0,yes,yes,AIN,1.0,0.0,6.272877,2.3025851,0.0,11.173361,1.0,1.0,1.0,0.0,3.3,3.0445225,0.0,,,matched (3),2017.0,matched (3)
4306002008.0,Non-TOC Disc,,1,0,0,1.0,269100.0,97.75,1415 S REEVES ST,ZA-2017-4743-ZAD-ZAA-ZV,756,756,,47088,25,0.0,25.0,0.0,5.0,-2396.5085,90035.0,4754200.0,10192000.0,7509400.0,0.0,0.0,6037269100.0,82344.0,34.33386,27.407055,960400.0,1899.0,8.243115,11/15/2017,12/15/2017,4/4/2018,1415 S REEVES ST,16010-20000-01998,5/16/2016,6/11/2018,"$230,289",#N/A,#N/A,#N/A,0,0.0,0.0,50286.0,18811.0,25.0,25.0,56.0,25.0,2.0,30.0,57.0,2.3,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.97796184,20.0,2.0,yes,yes,address,1.0,0.0,6.6280413,3.218876,0.0,11.318661,1.0,1.0,0.0,0.0,2.24,4.0430512,1.0,,,matched (3),2016.0,matched (3)
4306003009.0,Non-TOC Disc,,1,0,0,1.0,269100.0,97.75,9421 W ALCOTT ST,DIR-2014-4782-DB,1812,1327,,35238,23,2.0,21.0,0.08695652,5.0,-2252.3901,90035.0,4754200.0,10192000.0,7509400.0,0.0,0.0,6037269100.0,82344.0,34.33386,27.407055,960400.0,1899.0,8.13274,12/19/2014,1/16/2015,11/21/2016,9421 W ALCOTT ST,18010-10000-01632,6/19/2018,12/5/2019,"$196,333",#N/A,#N/A,#N/A,0,0.0,0.0,35238.0,25856.0,23.0,0.0,44.0,18.0,2.0,31.0,51.0,2.2,#N/A,#N/A,#N/A,#N/A,#N/A,,yes,0.89104956,12.0,32.0,alley,yes,manual,0.0,1.0,7.190676,3.1354942,0.0,11.318661,1.0,1.0,1.0,0.0,1.9130435,3.9318256,1.0,,,matched (3),2018.0,matched (3)
4313003029.0,Non-TOC Disc,,1,0,0,1.0,269906.0,85.0,3672 S JASMINE AVE,DIR-2014-4696-DB,1205,913,,23119.82,15,2.0,13.0,0.13333334,5.0,-2134.1272,90034.0,4181000.0,9148600.0,6145700.0,1.0,0.0,6037269906.0,70952.0,8.125819,1.4041514,512700.0,1565.0,8.823846,12/17/2014,11/2/2015,12/4/2015,3672 S JASMINE AVE,16010-20000-01377,4/6/2016,4/5/2018,"$122,161",#N/A,#N/A,#N/A,0,0.0,0.0,24573.0,17955.0,17.0,17.0,50.0,12.0,1.0,21.0,34.0,2.3,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.91331255,10.0,13.0,no,yes,AIN,0.0,0.0,6.8167357,2.7080503,0.0,11.169759,1.0,1.0,1.0,0.0,3.3333333,3.5263605,1.0,,,matched (3),2016.0,matched (3)
4313008025.0,Non-TOC Disc,,1,0,0,1.0,269906.0,85.0,3618 S DUNN DR,DIR-2017-825-DB,538,538,,38325,29,3.0,26.0,0.10344828,5.0,-2643.953,90034.0,4181000.0,9148600.0,6145700.0,1.0,0.0,6037269906.0,70952.0,8.125819,1.4041514,512700.0,1565.0,8.710615,3/1/2017,3/31/2017,11/21/2017,3618 S DUNN DR,17010-10000-00070,1/10/2017,7/2/2018,"$182,992",2017,#N/A,#N/A,0,0.0,0.0,39722.0,14240.0,29.0,29.0,55.0,26.0,2.0,27.0,55.0,1.9,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.99849755,9.0,7.0,no,no,address,0.0,0.0,6.2878585,3.3672957,0.0,11.169759,1.0,,0.0,0.0,1.8965517,4.0073333,1.0,,,matched (3),2017.0,matched (3)
4313016027.0,TOC DISC,1.0,1,0,0,1.0,270100.0,86.0,3745 S CARDIFF AVE,DIR-2017-5455-TOC,832,679,,89710,74,8.0,66.0,0.10810811,5.0,-1424.4452,90034.0,4181000.0,9148600.0,6145700.0,1.0,0.0,6037270100.0,49888.0,9.856345,2.9629629,392900.0,1530.0,8.403674,12/21/2017,1/18/2018,7/10/2018,3745 S CARDIFF AVE,16010-10000-05912,12/23/2016,4/4/2019,"$419,350",1,1,0,0,0.0,0.0,89710.0,39760.0,58.0,58.0,37.0,70.0,3.0,77.0,150.0,2.0,6,6,I-A,III-A,0,,,0.9999326,20.0,7.0,no,no,address,0.0,0.0,6.5206213,4.304065,0.0,10.817535,1.0,1.0,0.0,1.0,0.5,5.0106354,0.0,1.0,,matched (3),2016.0,matched (3)
4314003037.0,TOC BR,1.0,1,0,0,1.0,269903.0,83.0,3737 S MOTOR AVE,ENV-2017-5062-CE,450,450,,21575,30,3.0,27.0,0.1,5.0,-2161.4792,90034.0,4181000.0,9148600.0,6145700.0,1.0,0.0,6037269903.0,58125.0,3.3490012,2.6457884,637200.0,1441.0,8.916894,12/5/2017,1/5/2018,2/8/2018,3737 S MOTOR AVE,17010-10000-04508,11/20/2017,2/13/2019,"$128,343",0,1,0,0,0.0,0.0,22738.0,11023.0,32.0,32.0,53.0,2.0,2.0,17.0,21.0,0.7,5,6,I-A,III-A,0,,,0.99971217,5.0,2.0,no,yes,AIN,0.0,0.0,6.1092477,3.4011974,0.0,10.970351,1.0,1.0,0.0,1.0,1.7666667,3.0445225,0.0,,,matched (3),2017.0,matched (3)
4314004009.0,TOC DISC,1.0,1,0,0,1.0,269905.0,85.0,3766 S MOTOR AVE,DIR-2018-6691-TOC,358,325,,23761,36,4.0,32.0,0.11111111,5.0,-2381.6472,90034.0,4181000.0,9148600.0,6145700.0,1.0,0.0,6037269905.0,59807.0,1.0972934,6.3210225,,1481.0,8.900279,11/14/2018,1/31/2019,5/2/2019,3766 S MOTOR AVE,18010-30000-04987,10/15/2018,10/8/2019,"$129,759",2018,1,density bonus units 15,0,0.0,0.0,24391.0,12916.0,34.0,34.0,20.0,7.0,2.0,18.0,27.0,0.8,6,6,I-A,III-A,0,,yes,0.97,7.0,,no,yes,manual2,0.0,0.0,5.7838254,3.583519,0.0,10.998878,1.0,1.0,0.0,1.0,0.5555556,3.295837,0.0,,,matched (3),2018.0,matched (3)
4314007017.0,Non-TOC Disc,,0,0,0,,269906.0,85.0,3638 S MOTOR AVE,DIR-2016-1262-DB,1358,1358,,29379,62,4.0,58.0,0.06451613,5.0,-1384.0807,90034.0,4181000.0,9148600.0,6145700.0,1.0,0.0,6037269906.0,70952.0,8.125819,1.4041514,512700.0,1565.0,8.979028,4/12/2016,5/16/2016,7/22/2016,3638 S MOTOR AVE,16010-10000-03000,10/19/2016,12/31/2019,"$216,623",#N/A,#N/A,#N/A,0,0.0,0.0,32668.0,12531.0,54.0,49.0,86.0,0.0,2.0,43.0,45.0,0.7,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.99956787,5.0,2.0,no,yes,AIN,0.0,0.0,7.2137685,4.1271343,0.0,11.169759,1.0,1.0,0.0,0.0,1.3870968,3.8066626,1.0,1.0,,matched (3),2016.0,matched (3)
4314009030.0,Non-TOC Disc,,1,0,0,1.0,269903.0,83.0,3632 S KEYSTONE AVE,ENV-2018-283-CE,188,188,,13460,10,0.0,10.0,0.0,5.0,-1017.5568,90034.0,4181000.0,9148600.0,6145700.0,1.0,0.0,6037269903.0,58125.0,3.3490012,2.6457884,637200.0,1441.0,9.118211,1/17/2018,2/23/2018,3/13/2018,3632 S KEYSTONE AVE,17010-30000-05113,12/26/2017,7/2/2018,"$71,552",#N/A,#N/A,#N/A,0,0.0,0.0,14532.0,6687.0,10.0,10.0,20.0,8.0,1.0,9.0,18.0,1.8,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.99959767,5.0,2.0,no,yes,AIN,0.0,0.0,5.236442,2.3025851,0.0,10.970351,1.0,1.0,0.0,0.0,2.0,2.8903718,1.0,1.0,1.0,matched (3),2017.0,matched (3)
4314010042.0,TOC BR,1.0,1,0,0,1.0,269903.0,83.0,3630 S OVERLAND AVE,,375,375,,50884,74,8.0,66.0,0.10810811,5.0,-1017.61804,90034.0,4181000.0,9148600.0,6145700.0,1.0,0.0,6037269903.0,58125.0,3.3490012,2.6457884,637200.0,1441.0,9.18023,#N/A,#N/A,#N/A,3630 S OVERLAND AVE,19010-10000-00780,2/22/2019,3/3/2020,"$291,140",0,3,0,0,0.0,0.0,50884.0,42184.0,84.0,77.0,61.0,71.0,3.0,68.0,142.0,1.9,12,11,I-A,III-A,0,,,0.9752865,10.0,10.0,no,yes,address,0.0,0.0,5.926926,4.304065,0.0,10.970351,1.0,1.0,0.0,1.0,0.8243243,4.955827,0.0,1.0,1.0,matched (3),2019.0,matched (3)
